chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
RBMY1A1_ENSG00000234414.8,13613,14446,longer_from_REPLICATE2_transcript_5_support_2,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13640,14442,longer_from_REPLICATE1_transcript_0_support_10,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13714,14430,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13868,14430,longer_from_REPLICATE2_transcript_53_support_3,17,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13870,14176,longer_from_REPLICATE1_transcript_144_support_7,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13903,14442,REPLICATE1_transcript_25_support_35REPLICATE2_transcript_20_support_24,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13915,14446,longer_from_REPLICATE2_transcript_99_support_10,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13947,14448,longer_from_REPLICATE2_transcript_9_support_20,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,13989,14446,longer_from_REPLICATE1_transcript_4_support_8,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,14041,14448,REPLICATE1_transcript_22_support_10REPLICATE2_transcript_13_support_11,43,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,14099,14446,longer_from_REPLICATE2_transcript_32_support_3,60,+,exon,protein-coding,Bornean orangutan
RBMY1A1_ENSG00000234414.8,101,175,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,2009,2122,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,2596,2700,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,5719,5897,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,7812,7965,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,9975,10090,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,11597,11708,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13371,13472,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13871,14430,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,11597,11708,longer_from_REPLICATE2_transcript_27_support_4,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13371,13472,longer_from_REPLICATE2_transcript_27_support_4,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13871,14430,longer_from_REPLICATE2_transcript_27_support_4,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,12775,12802,longer_from_REPLICATE2_transcript_1_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13174,13285,longer_from_REPLICATE2_transcript_1_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13371,13460,longer_from_REPLICATE2_transcript_1_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13871,14446,longer_from_REPLICATE2_transcript_1_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13099,13285,longer_from_REPLICATE1_transcript_39_support_3,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13371,13472,longer_from_REPLICATE1_transcript_39_support_3,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13871,14430,longer_from_REPLICATE1_transcript_39_support_3,29,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13289,13472,longer_from_REPLICATE1_transcript_22_support_3_1,32,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13871,14430,longer_from_REPLICATE1_transcript_22_support_3_1,32,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13363,14299,longer_from_REPLICATE1_transcript_89_support_4,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13363,14246,longer_from_REPLICATE2_transcript_27_support_3,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13363,14125,longer_from_REPLICATE1_transcript_33_support_5,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13380,14448,longer_from_REPLICATE1_transcript_23_support_3,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13380,14448,longer_from_REPLICATE1_transcript_13_support_3_1,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13380,14315,longer_from_REPLICATE2_transcript_19_support_3,60,-,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13558,14446,longer_from_REPLICATE2_transcript_34_support_8,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13883,14446,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13903,14442,longer_from_REPLICATE1_transcript_10_support_2_1,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13974,14446,REPLICATE1_transcript_5_support_3REPLICATE2_transcript_6_support_2,60,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,13980,14203,longer_from_REPLICATE2_transcript_7_support_43,2,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,14041,14446,longer_from_REPLICATE1_transcript_16_support_4,43,+,exon,protein-coding,Sumatran orangutan
RBMY1A1_ENSG00000234414.8,14066,14446,longer_from_REPLICATE1_transcript_109_support_5,60,+,exon,protein-coding,Sumatran orangutan
