chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,17660,17807,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18081,18173,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18733,18785,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19221,19285,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19374,19514,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE2_transcript_346_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,17660,17807,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18081,18173,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18733,18785,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19221,19285,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19374,19514,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_318_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,17660,17807,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18081,18173,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18733,18785,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19221,19285,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19374,19514,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_54_support_5REPLICATE2_transcript_76_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,17660,17807,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18081,18173,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18733,18785,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19221,19285,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19374,19514,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_61_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_10_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE1_transcript_207_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_237_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE2_transcript_18_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_74_support_33REPLICATE2_transcript_92_support_22,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_71_support_7REPLICATE2_transcript_90_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_211_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE1_transcript_27_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
