chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_86_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_86_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1590,1704,longer_from_REPLICATE2_transcript_86_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_86_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_86_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,74,532,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_252_support_5,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,411,532,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_155_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,411,532,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_154_support_4,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,491,532,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_217_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1139,1217,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1704,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1153,1217,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2019,2110,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_115_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1160,1217,longer_from_REPLICATE2_transcript_179_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_179_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_179_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_179_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_179_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1343,1457,longer_from_REPLICATE1_transcript_44_support_13,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_44_support_13,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_44_support_13,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_44_support_13,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1497,1704,longer_from_REPLICATE2_transcript_40_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_40_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_40_support_7,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1556,1704,longer_from_REPLICATE1_transcript_192_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_192_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_192_support_2,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1567,1704,longer_from_REPLICATE2_transcript_97_support_6,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_97_support_6,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2019,2110,longer_from_REPLICATE2_transcript_97_support_6,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_97_support_6,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1628,1704,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2019,2110,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1751,1892,longer_from_REPLICATE1_transcript_41_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2019,2110,longer_from_REPLICATE1_transcript_41_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_41_support_3,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,1855,1892,longer_from_REPLICATE2_transcript_105_support_3,36,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_105_support_3,36,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2418,2793,REPLICATE1_transcript_23_support_45REPLICATE2_transcript_17_support_48,60,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,2583,2793,longer_from_REPLICATE1_transcript_18_support_6,1,+,exon,protein-coding,Bornean orangutan
TSPY1_ENSG00000258992.7,12,532,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,66,532,longer_from_REPLICATE2_transcript_286_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_286_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1704,longer_from_REPLICATE2_transcript_286_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_286_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_286_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,410,532,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_484_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,416,532,longer_from_REPLICATE2_transcript_254_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_254_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1704,longer_from_REPLICATE2_transcript_254_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_254_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_254_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,490,532,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_325_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1113,1217,longer_from_REPLICATE1_transcript_285_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1704,longer_from_REPLICATE1_transcript_285_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_285_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_285_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_196_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_196_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_196_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_196_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_196_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1139,1217,longer_from_REPLICATE2_transcript_197_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1345,1457,longer_from_REPLICATE2_transcript_197_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1558,1704,longer_from_REPLICATE2_transcript_197_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_197_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_197_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1429,1704,longer_from_REPLICATE2_transcript_82_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_82_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_82_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1497,1704,longer_from_REPLICATE2_transcript_338_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_338_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_338_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1561,1704,longer_from_REPLICATE2_transcript_77_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_77_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2732,longer_from_REPLICATE2_transcript_77_support_5,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1601,1704,longer_from_REPLICATE2_transcript_488_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE2_transcript_488_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE2_transcript_488_support_2,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1603,1704,longer_from_REPLICATE1_transcript_7_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,1810,1892,longer_from_REPLICATE1_transcript_7_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2019,2110,longer_from_REPLICATE1_transcript_7_support_3,60,+,exon,protein-coding,Sumatran orangutan
TSPY1_ENSG00000258992.7,2584,2793,longer_from_REPLICATE1_transcript_7_support_3,60,+,exon,protein-coding,Sumatran orangutan
